Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price
1501-1,Yellow Bucket,1987,Duplo,Pre-school,,Normal,Bucket,0,Retail,68.0,,98.0,0.0,,0.0,
1502-1,Two Pick Set,1987,Town,Modern day,Bonus/Value Pack,Collection,Box,0,Retail - limited,161.0,,13.0,0.0,,,
1509-1,Town Value Pack,1987,Town,Modern day,Bonus/Value Pack,Collection,Box,0,Retail - limited,161.0,,99.0,0.0,,0.0,
1510-1,Special Two-Set Space Pack,1987,Space,Action/Adventure,Bonus/Value Pack,Collection,Box,0,Retail - limited,151.0,,120.0,0.0,,0.0,
1516-1,Promotional Set,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},23.0,2.0,47.0,0.0,,0.0,
1529-2,Rattle,1987,Duplo,Pre-school,,Normal,Box,0,Retail - limited,1.0,,15.0,0.0,,,
1573-1,Basic Building Set,1987,Basic,Basic,,Normal,Box,0,Retail,59.0,1.0,17.0,0.0,,0.0,
1575-2,Basic Set 5+ with Board Game,1987,Basic,Basic,,Normal,{Not specified},0,{Not specified},230.0,1.0,35.0,0.0,,0.0,
1585-1,Combi Pack,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},,,10.0,0.0,,,
1586-1,Basic Set with Storage Case,1987,Basic,Basic,,Normal,Other,0,Retail,,,22.0,0.0,,0.0,
1587-1,Basic Set with Storage Case,1987,Basic,Basic,,Normal,Other,0,Retail,,,15.0,0.0,,,
1588-1,Basic Building Set,1987,Basic,Basic,,Normal,Box,0,Retail - limited,27.0,,38.0,0.0,,0.0,
1598-1,Trial Size Offer,1987,Basic,Basic,,Normal,{Not specified},0,{Not specified},33.0,1.0,41.0,0.0,,1.0,39.9900
1599-1,Airliner,1987,Basic,Basic,,Normal,{Not specified},0,{Not specified},102.0,,76.0,0.0,,0.0,
1602-1,Basic Set 3+,1987,Basic,Basic,,Normal,Polybag,0,Retail - limited,16.0,,80.0,0.0,,1.0,9.0000
1603-1,Basic Set 3+,1987,Basic,Basic,,Normal,Polybag,0,{Not specified},13.0,,64.0,0.0,,1.0,4.5000
1604-1,Basic Set 3+,1987,Basic,Basic,,Normal,Polybag,0,{Not specified},17.0,,40.0,0.0,,0.0,
1605-1,Basic Set 3+,1987,Basic,Basic,,Normal,Polybag,0,{Not specified},14.0,,61.0,0.0,,0.0,
1606-1,Red and Yellow Car,1987,Basic,Basic,,Normal,Polybag,0,{Not specified},23.0,,325.0,0.0,,0.0,
1607-1,Helicopter,1987,Basic,Basic,,Normal,{Not specified},0,{Not specified},25.0,,354.0,0.0,,0.0,
1608-1,Aeroplane,1987,Universal Building Set,Basic,,Normal,{Not specified},0,{Not specified},24.0,,57.0,0.0,,0.0,
1609-1,Ship,1987,Basic,Basic,,Normal,Polybag,0,{Not specified},27.0,,56.0,0.0,,0.0,
1613-1,"Basic Set, 3+",1987,Basic,Basic,,Normal,Bucket,0,Retail,359.0,2.0,285.0,0.0,,0.0,
1615-1,Basic Set,1987,Basic,Basic,,Normal,Bucket,0,Retail - limited,382.0,1.0,114.0,0.0,,0.0,
1685-1,Pre-School Building Set,1987,Duplo,Pre-school,,Normal,Bucket,0,Retail - limited,67.0,6.0,16.0,0.0,,0.0,
2020-1,Duck Rattle - Teether,1987,Duplo,Pre-school,Baby,Normal,{Not specified},0,{Not specified},1.0,,166.0,0.0,,0.0,
2070-1,Telephone Rattle,1987,Duplo,Pre-school,Baby,Normal,{Not specified},0,{Not specified},3.0,,85.0,0.0,,0.0,
2072-1,Touch and Learn Cot Toy,1987,Duplo,Pre-school,Baby,Normal,{Not specified},0,{Not specified},6.0,,70.0,0.0,,0.0,
2310-1,Supplementary Bricks,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},28.0,,18.0,0.0,,0.0,
2312-1,Supplementary Bricks,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},39.0,,26.0,0.0,,0.0,
2333-1,Basic Set Animal,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},12.0,,57.0,0.0,,0.0,
2344-1,Basic Set Circus,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},19.0,,28.0,0.0,,0.0,
2366-1,Basic Set House and Car,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},24.0,2.0,34.0,0.0,,0.0,
2377-1,Basic Set Safari,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},45.0,,21.0,0.0,,0.0,
2388-1,Basic Set Harbour,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},45.0,3.0,24.0,0.0,,0.0,
2399-1,Basic Set Town,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},63.0,4.0,22.0,0.0,,0.0,
2404-1,Windmill building set,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},10.0,1.0,10.0,0.0,,0.0,
2628-1,Transport Truck,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},4.0,1.0,56.0,0.0,,0.0,
2632-1,Delivery Truck,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},4.0,1.0,43.0,0.0,,0.0,
2637-1,Fire Engine,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},5.0,1.0,74.0,0.0,,0.0,
2638-1,Container Truck,1987,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},9.0,1.0,34.0,0.0,,0.0,
2714-1,Train Crossings,1987,Duplo,Pre-school,Trains,Normal,{Not specified},0,{Not specified},4.0,,78.0,0.0,,0.0,
3636-1,Lucy Lamb's Bedroom,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},21.0,1.0,320.0,0.0,,0.0,
3645-1,School Room,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},24.0,3.0,314.0,0.0,,0.0,
3659-1,Playground,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},16.0,2.0,341.0,0.0,,0.0,
3662-1,Double-Decker Bus,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},32.0,2.0,390.0,0.0,,0.0,
3674-1,Bonny Bunny's New House,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},44.0,2.0,295.0,0.0,,0.0,
3675-1,General Store,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},103.0,3.0,252.0,0.0,,0.0,
3682-1,Fire Station,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},149.0,3.0,180.0,0.0,,0.0,
3719-1,Bus Stop with Maximilian Mouse,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},5.0,1.0,320.0,0.0,,0.0,
3797-1,Fire Chief Boris Bulldog,1987,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},8.0,1.0,336.0,0.0,,0.0,
4010-1,Police Rescue Boat,1987,Boats,Modern day,,Normal,Box,0,Retail,83.0,2.0,3677.0,3.8,,0.0,
4020-1,Fire Fighter,1987,Boats,Modern day,,Normal,Box,0,Retail,206.0,3.0,1518.0,4.0,,0.0,
4030-1,Cargo Carrier,1987,Boats,Modern day,,Normal,Box,0,Retail,323.0,3.0,1355.0,4.4,,0.0,
5000-1,Replacement Motor 4.5V,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,1.0,,34.0,0.0,,1.0,34.0000
5001-1,4 Wheel Bushes for 4.5V Basic Motor,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,4.0,,29.0,0.0,,0.0,
5002-1,2 Rubber Crawler Tracks,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,39.0,0.0,,0.0,
5003-1,2 Lighting Bricks 4.5V,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,128.0,0.0,,0.0,
5004-1,2 Keys for Wind-Up Motor,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,62.0,0.0,,0.0,
5005-1,Battery Box Grey 4.5V for use with Basic set 816,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,1.0,,95.0,0.0,,0.0,
5006-1,Replacement 2-Piece Battery Motor Housing,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,44.0,0.0,,0.0,
5031-1,"2 Propellers, 3 Nose Wheels and Rotor Unit",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,15.0,,42.0,0.0,,0.0,
5032-1,Jack,1987,Service Packs,Miscellaneous,Town,Normal,Polybag,0,LEGO exclusive,1.0,,124.0,0.0,,0.0,
5033-1,Light and Sound 1 x 4 Lighting Brick and 4 Colour Globes,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,5.0,,108.0,0.0,,1.0,15.9500
5034-1,Light and Sound 1 x 2 Lighting Brick and 4 Colour Globes,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,5.0,,76.0,0.0,,0.0,
5035-1,Town Siren,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,1.0,,92.0,0.0,,0.0,
5036-1,Space Siren,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,1.0,,74.0,0.0,,0.0,
5061-1,Train Connector Leads 25 and 75 cm,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,6.0,,63.0,0.0,,0.0,
5062-1,Shunting Trip Posts and Signal 4.5V,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,4.0,,69.0,0.0,,0.0,
5063-1,Power Supply Rail for 12V Trains,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,1.0,,70.0,0.0,,0.0,
5064-1,Locomotive Wheels for Battery Train,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,8.0,,41.0,0.0,,0.0,
5065-1,Two-Way Plugs and Cable 3.0 m,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,11.0,,54.0,0.0,,0.0,
5066-1,Buffer Sets and Couplings,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,6.0,,61.0,0.0,,0.0,
5067-1,Rubber Wheel Rims,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,8.0,,69.0,0.0,,0.0,
5068-1,Locomotive Base Plate with Couplings (Motor Frame),1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,5.0,,56.0,0.0,,0.0,
5069-1,2 Lighting Bricks 12V,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,66.0,0.0,,0.0,
5070-1,"Wheel Sets Small, Black",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,45.0,0.0,,0.0,
5071-1,"Wheel Sets Large, Red",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,42.0,0.0,,0.0,
5072-1,Long Wagon or Carriage Base 6 x 28,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,1.0,,51.0,0.0,,0.0,
5073-1,Light Transmitting Elements,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,7.0,,57.0,0.0,,0.0,
5074-1,Bogie Plates,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,2.0,,56.0,0.0,,0.0,
5075-1,Tender 4.5V Battery Red. For Trains with Battery Motor 810,1987,Service Packs,Miscellaneous,Trains,Normal,Polybag,0,LEGO exclusive,2.0,,100.0,0.0,,0.0,
5100-1,Battery Box (Tube) 4.5V,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,1.0,,142.0,0.0,,0.0,
5101-1,Motor 4.5V,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,1.0,,128.0,0.0,,1.0,15.0000
5102-1,Pneumatic Tube Black and Grey 60 and 100 cm,1987,Service Packs,Miscellaneous,Technic,Normal,Polybag,0,LEGO exclusive,2.0,,43.0,0.0,,0.0,
5103-1,Pneumatic Spring Cylinder 48 mm Red,1987,Service Packs,Miscellaneous,Technic,Normal,Polybag,0,LEGO exclusive,1.0,,39.0,0.0,,0.0,
5104-1,Pneumatic Piston Cylinder 48 mm Yellow,1987,Service Packs,Miscellaneous,Technic,Normal,Polybag,0,LEGO exclusive,1.0,,41.0,0.0,,1.0,19.9900
5105-1,Pneumatic Piston Cylinder 64 mm Yellow,1987,Service Packs,Miscellaneous,Technic,Normal,Polybag,0,LEGO exclusive,1.0,,42.0,0.0,,0.0,
5106-1,Two-Way Valve and Non-Return Valve,1987,Service Packs,Miscellaneous,Technic,Normal,Polybag,0,LEGO exclusive,2.0,,45.0,0.0,,0.0,
5148-1,Wheels and Tyres,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,40.0,,21.0,0.0,,0.0,
5161-1,16 Inverted Slope Bricks,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,16.0,,66.0,0.0,,0.0,
5162-1,6 Fences and 2 Gates,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,10.0,,54.0,0.0,,0.0,
5163-1,"2 Turntables 4 x 4, 2 Turntables 2 x 2",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,4.0,,48.0,0.0,,0.0,
5167-1,"4 Hinges, 4 Tilting Bearings",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,16.0,,15.0,0.0,,0.0,
5168-1,Digger Bucket Assembly,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,4.0,,63.0,0.0,,0.0,
5169-1,Crane Set Assembly,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,7.0,,98.0,0.0,,0.0,
5171-1,Decorated Elements,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,28.0,,79.0,0.0,,0.0,
5172-1,"Round Bricks, Rocket Noses and Tails",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,30.0,,66.0,0.0,,0.0,
5173-1,"Space Wings, Sloping Frames, Space Motors and Seats",1987,Service Packs,Miscellaneous,Space,Normal,Polybag,0,LEGO exclusive,19.0,,61.0,0.0,,0.0,
5174-1,Wheels and Bearings (Grooved Tyres and Hubs),1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,28.0,,41.0,0.0,,0.0,
5175-1,Space Equipment,1987,Service Packs,Miscellaneous,Space,Normal,Polybag,0,LEGO exclusive,26.0,,59.0,0.0,,0.0,
5176-1,Transparent Bricks,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,19.0,,53.0,0.0,,0.0,
5177-1,Town and Space Tools,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,35.0,,58.0,0.0,,0.0,
5178-1,Plane Accessories,1987,Service Packs,Miscellaneous,Town,Normal,Polybag,0,LEGO exclusive,23.0,,49.0,0.0,,0.0,
5179-1,Hinges and Couplings,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,24.0,,32.0,0.0,,0.0,
5180-1,Airport T-Junction and Circle Base Plates,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,109.0,0.0,,0.0,
5181-1,Two Straight Airport Runways,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,2.0,,103.0,0.0,,0.0,
5231-1,20 Technic Beams and Plates Yellow,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,20.0,,43.0,0.0,,0.0,
5232-1,20 Technic Beams and Plates Blue,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,18.0,,33.0,0.0,,0.0,
5234-1,20 Technic Beams and Plates Black,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,20.0,,31.0,0.0,,0.0,
5236-1,8 Technic Beams Blue,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,8.0,,28.0,0.0,,0.0,
5237-1,8 Technic Beams Black,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,8.0,,29.0,0.0,,0.0,
5238-1,8 Technic Beams Red,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,8.0,,36.0,0.0,,0.0,
5239-1,34 Cross Axles,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,34.0,,35.0,0.0,,0.0,
5240-1,6 Wheel Hubs and Tyres 24 mm (4) and 43 mm (2),1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,12.0,,30.0,0.0,,0.0,
5241-1,"Gear Rack and Wheels, Wedge-Belt and Crown Wheels",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,20.0,,41.0,0.0,,0.0,
5242-1,Differential Housing and Steering Elements,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,19.0,,53.0,0.0,,0.0,
5243-1,70 Chain Links,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,70.0,,63.0,0.0,,0.0,
5244-1,54 Crawler Track Links,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,54.0,,76.0,0.0,,0.0,
5246-1,2 Tyres and Hubs 81 mm,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,4.0,,95.0,0.0,,0.0,
5247-1,"Bushes, Piston Rods and Toggle Joints",1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,66.0,,37.0,0.0,,0.0,
5248-1,2 Tyres and Hubs 62 mm,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,4.0,,44.0,0.0,,0.0,
5249-1,20 Technic Beams and Plates Red,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,20.0,,35.0,0.0,,0.0,
5250-1,8 Technic Beams Yellow,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,8.0,,38.0,0.0,,0.0,
5270-1,2 Tyres and Hubs 43 mm,1987,Service Packs,Miscellaneous,,Normal,Polybag,0,LEGO exclusive,4.0,,29.0,0.0,,0.0,
6016-1,Knights' Arsenal,1987,Castle,Historical,Lion Knights,Normal,Box,0,Retail,37.0,1.0,4497.0,3.6,,0.0,
6017-1,King's Oarsmen,1987,Castle,Historical,Lion Knights,Normal,Box,0,Retail,45.0,2.0,3515.0,3.7,,0.0,
6035-1,Castle Guard,1987,Castle,Historical,Black Falcons,Normal,Box,0,Retail,52.0,2.0,3535.0,3.9,,0.0,
6049-1,Viking Voyager,1987,Castle,Historical,Lion Knights,Normal,Box,0,Retail,99.0,5.0,3132.0,4.0,,0.0,
6062-1,Battering Ram,1987,Castle,Historical,Black Falcons,Normal,Box,0,Retail,236.0,6.0,2698.0,4.3,,0.0,
6066-1,Camouflaged Outpost,1987,Castle,Historical,Forestmen,Normal,Box,0,Retail,211.0,6.0,5670.0,4.6,,0.0,
6358-1,Snorkel Squad,1987,Town,Modern day,Fire,Normal,Box,0,Retail,153.0,2.0,3385.0,4.0,,0.0,
6380-1,Emergency Treatment Center,1987,Town,Modern day,Medical,Normal,Box,0,Retail,308.0,5.0,4646.0,4.2,,1.0,569.9900
6381-1,Motor Speedway,1987,Town,Modern day,Racing,Normal,Box,0,Retail,205.0,5.0,4332.0,3.8,,0.0,
6393-1,Big Rig Truck Stop,1987,Town,Modern day,Shops and Services,Normal,Box,0,Retail - limited,621.0,5.0,1161.0,4.5,,0.0,
6501-1,Sport Convertible,1987,Town,Modern day,Vehicles,Normal,Box,0,Retail,30.0,1.0,3059.0,3.3,,1.0,79.9900
6502-1,Turbo Racer,1987,Town,Modern day,Racing,Normal,Box,0,Retail,24.0,1.0,3149.0,3.0,,1.0,35.1000
6521-1,Emergency Repair Truck,1987,Town,Modern day,Maintenance,Normal,Box,0,Retail,58.0,1.0,3936.0,3.8,,1.0,69.9900
6522-1,Highway Patrol,1987,Town,Modern day,Police,Normal,Box,0,Retail,30.0,2.0,5294.0,3.5,,0.0,
6523-1,Red Cross,1987,Town,Modern day,Medical,Normal,Box,0,Retail,51.0,1.0,2645.0,3.8,,0.0,
6641-1,4-Wheelin' Truck,1987,Town,Modern day,Vehicles,Normal,Box,0,Retail,81.0,1.0,3588.0,3.9,,1.0,85.0000
6687-1,Turbo Prop I,1987,Town,Modern day,Flight,Normal,Box,0,Retail,78.0,2.0,4191.0,3.9,,0.0,
6693-1,Refuse Collection Truck,1987,Town,Modern day,Maintenance,Normal,Box,0,Retail,115.0,2.0,5399.0,4.3,,0.0,
6699-1,Cycle Fix-It Shop,1987,Town,Modern day,Shops and Services,Normal,Box,0,Retail,71.0,2.0,2410.0,4.0,,0.0,
6808-1,Galaxy Trekkor,1987,Space,Action/Adventure,Classic,Normal,Box,0,Retail,29.0,1.0,3492.0,3.1,,1.0,72.2500
6809-1,XT-5 and Droid,1987,Space,Action/Adventure,Classic,Normal,Box,0,Retail,39.0,2.0,3261.0,3.6,,0.0,
6827-1,Strata Scooter,1987,Space,Action/Adventure,Classic,Normal,Box,0,Retail,35.0,1.0,2843.0,3.5,,1.0,119.0000
6849-1,Satellite Patroller,1987,Space,Action/Adventure,Classic,Normal,Box,0,Retail,46.0,1.0,2511.0,4.0,,0.0,
6883-1,Terrestrial Rover,1987,Space,Action/Adventure,Classic,Normal,Box,0,Retail,109.0,1.0,1760.0,3.8,,0.0,
6884-1,Hyper Pod explorer,1987,Space,Action/Adventure,Futuron,Normal,Box,0,Retail,102.0,2.0,2342.0,4.0,,0.0,
6893-1,Orion II Hyperspace,1987,Space,Action/Adventure,Futuron,Normal,Box,0,Retail,163.0,2.0,1558.0,4.3,,1.0,325.0000
6894-1,Invader,1987,Space,Action/Adventure,Blacktron,Normal,Box,0,Retail,164.0,2.0,4236.0,4.3,,2.0,495.0000
6932-1,Stardefender 200,1987,Space,Action/Adventure,Futuron,Normal,Box,0,Retail,251.0,2.0,2337.0,4.6,,0.0,
6941-1,Battrax,1987,Space,Action/Adventure,Blacktron,Normal,Box,0,Retail,284.0,1.0,2969.0,4.3,,1.0,617.5000
6953-1,Cosmic Laser Launcher,1987,Space,Action/Adventure,Futuron,Normal,Box,0,Retail,208.0,3.0,1417.0,4.0,,0.0,
6954-1,Renegade,1987,Space,Action/Adventure,Blacktron,Normal,Box,0,Retail - limited,313.0,2.0,1525.0,4.5,,2.0,1170.0000
6972-1,Polaris I Space Lab,1987,Space,Action/Adventure,Classic,Normal,Box,0,Retail,390.0,3.0,1576.0,4.1,,1.0,720.0000
6990-1,Monorail Transport System,1987,Space,Action/Adventure,Futuron,Normal,Box,0,Retail,731.0,5.0,2971.0,4.6,,0.0,
8852-1,Robot,1987,Technic,Technical,,Normal,Box,0,Retail,327.0,,1568.0,3.6,,0.0,
8890-1,Ideas Book,1987,Books,Miscellaneous,LEGO,Book,{Not specified},0,{Not specified},,,1078.0,0.0,,,
9700-1,Technic Control Centre,1987,Dacta,Educational,Technic,Normal,{Not specified},0,{Not specified},471.0,4.0,34.0,0.0,,0.0,
951178-1,Basic Bricks,1987,Dacta,Educational,,Extended,{Not specified},0,{Not specified},18.0,,25.0,0.0,,1.0,2.9900
BK01WIN1987-1,BRICK KICKS Issue No. 1,1987,Books,Miscellaneous,Brick Kicks,Book,{Not specified},0,{Not specified},,,16.0,0.0,,,
ISBN9780810923621-1,The World of LEGO Toys,1987,Books,Miscellaneous,Harry N. Abrams Inc.,Book,{Not specified},0,{Not specified},,,111.0,0.0,,,
611-2,Air Canada Jet Plane,1988,Town,Modern day,Special,Normal,Box,0,Promotional,92.0,,56.0,0.0,,0.0,
1067-1,Community Vehicles,1988,Dacta,Educational,,Normal,{Not specified},0,{Not specified},203.0,14.0,73.0,0.0,,0.0,
1490-1,Town Bank,1988,Town,Modern day,Shops and Services,Normal,Box,0,Retail - limited,187.0,3.0,426.0,3.8,,0.0,
1495-1,Basic Building Set Trial Size,1988,Basic,Basic,Universal Building Set,Normal,Box,0,Retail,26.0,,35.0,0.0,,0.0,
1500-1,Oval Bricks,1988,Duplo,Pre-school,,Normal,Box,0,{Not specified},2.0,,13.0,0.0,,0.0,
1514-1,Basic Building Set Trial Size,1988,Basic,Basic,Universal Building Set,Normal,Box,0,Retail,46.0,,37.0,0.0,,0.0,
1530-2,Space Value Pack,1988,Space,Action/Adventure,Bonus/Value Pack,Collection,Box,0,Retail - limited,83.0,,90.0,0.0,,,
1544-1,Duplo Building Set,1988,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},55.0,2.0,86.0,0.0,,0.0,
1577-1,Basic Set 3+,1988,Basic,Basic,,Normal,Bucket,0,Retail,216.0,1.0,372.0,0.0,,0.0,
1584-1,Knight's Challenge,1988,Castle,Historical,Lion Knights,Normal,Box,0,Retail - limited,132.0,8.0,737.0,4.0,,0.0,
1612-1,Victory Racer,1988,Town,Modern day,Racing,Normal,Polybag,0,Retail - limited,25.0,1.0,954.0,3.4,,1.0,26.0927
1617-1,Small Bucket,1988,Basic,Basic,,Normal,Bucket,0,Retail,149.0,1.0,154.0,0.0,,0.0,
1623-1,Small Bucket,1988,Duplo,Pre-school,,Normal,Bucket,0,{Not specified},43.0,,14.0,0.0,,0.0,
1929-1,Toy Soldier,1988,Basic,Basic,,Normal,Polybag,0,{Not specified},13.0,,70.0,0.0,,0.0,
2395-1,{duplo box},1988,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},,,13.0,0.0,,0.0,
2612-1,Motorbike & Rider,1988,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},1.0,1.0,263.0,0.0,,0.0,
2614-1,Mother and Baby,1988,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},1.0,2.0,119.0,0.0,,0.0,
2626-1,Car and Boat Vacation Trailer,1988,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},4.0,1.0,38.0,0.0,,0.0,
2641-2,Jumbo Plane,1988,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},10.0,1.0,60.0,0.0,,0.0,
2652-1,Circus Caravan,1988,Duplo,Pre-school,,Normal,{Not specified},0,{Not specified},16.0,4.0,105.0,0.0,,0.0,
2701-1,Train and Station Set,1988,Duplo,Pre-school,Trains,Normal,{Not specified},0,{Not specified},42.0,2.0,82.0,0.0,,0.0,
2706-1,Barnyard Express,1988,Duplo,Pre-school,Trains,Normal,{Not specified},0,{Not specified},10.0,1.0,47.0,0.0,,0.0,
2720-1,Goods Station,1988,Duplo,Pre-school,Trains,Normal,{Not specified},0,{Not specified},32.0,1.0,23.0,0.0,,0.0,
3622-1,Rowboat with Lionel Lion and Hannah Hippopotamus,1988,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},12.0,2.0,295.0,0.0,,0.0,
3623-1,Beauty Salon,1988,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},24.0,2.0,276.0,0.0,,0.0,
3646-1,Catherine Cat in her Kitchen,1988,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},53.0,2.0,372.0,0.0,,0.0,
3680-1,Caravan and Rowboat,1988,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},27.0,3.0,220.0,0.0,,0.0,
3683-1,Amusement Park,1988,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},93.0,4.0,226.0,0.0,,0.0,
3721-1,Clive Crocodile on his Skateboard,1988,Fabuland,Junior,,Normal,{Not specified},0,{Not specified},10.0,1.0,376.0,0.0,,0.0,
